SeasonEndYear,Season,Season_Type,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Unnamed: 17_level_1,eFG%,TOV%,ORB%,FT/FGA,Unnamed: 22_level_1,DRB%,Unnamed: 27_level_1,Arena,Attend.,Attend./G,G,Estimated_Team_Possessions,League_ORtg,League_DRtg,Relative_ORtg,Relative_DRtg,Relative_NRtg,W/L%,Unnamed: 15_level_1,Unnamed: 20_level_1,Opponent_TOV%,Opponent_eFG%
1978,1977-78,Playoffs,9.0,Phoenix Suns,25.4,0.0,2.0,1.0,1.0,,,,95.6,101.6,-6.0,100.9,0.201,,0.469,,0.535,19.0,26.0,0.236,,72.9,,,,,2.0,201.8,102.97142260645111,102.98935915807056,-7.371422606451134,-1.3893591580705618,-5.982063448380572,0.0,,,,
1978,1977-78,Playoffs,10.0,Atlanta Hawks,24.7,0.0,2.0,1.0,1.0,,,,97.1,103.5,-6.4,96.5,0.282,,0.495,,0.494,18.9,26.6,0.309,,63.5,,,,,2.0,193.0,102.97142260645111,102.98935915807056,-5.871422606451134,0.5106408419294439,-6.382063448380578,0.0,,,,
1978,1977-78,Playoffs,11.0,New York Knicks,27.0,2.0,4.0,1.0,5.0,,,,101.0,109.4,-8.4,109.5,0.24,,0.508,,0.488,15.6,31.4,0.309,,64.5,,,,,6.0,657.0,102.97142260645111,102.98935915807056,-1.971422606451128,6.41064084192945,-8.382063448380578,0.333,,,,
1978,1977-78,Playoffs,12.0,Cleveland Cavaliers,27.1,0.0,2.0,0.0,2.0,,,,106.8,116.5,-9.7,103.5,0.353,,0.511,,0.555,14.3,34.8,0.214,,63.6,,,,,2.0,207.0,102.97142260645111,102.98935915807056,3.828577393548869,13.510640841929444,-9.682063448380577,0.0,,,,
1979,1978-79,Regular Season,1.0,Washington Bullets*,28.2,54.0,28.0,53.0,29.0,4.99,-0.24,4.75,107.4,102.7,4.7,106.5,0.308,,0.527,,0.475,13.1,34.0,0.176,,70.1,,Capital Centre,,620.0,82.0,8733.0,103.84071591250914,103.85432942288686,3.559284087490866,-1.1543294228868604,4.713613510377726,,,,,
1979,1978-79,Regular Season,2.0,San Antonio Spurs*,27.3,48.0,34.0,53.0,29.0,5.18,-0.21,4.97,107.1,102.4,4.7,110.6,0.312,,0.554,,0.477,15.9,30.2,0.221,,66.9,,HemisFair Arena,,565.0,82.0,9069.2,103.84071591250914,103.85432942288686,3.259284087490854,-1.4543294228868575,4.713613510377712,,,,,
1979,1978-79,Regular Season,3.0,Phoenix Suns*,25.5,50.0,32.0,50.0,32.0,3.7,-0.15,3.55,105.7,102.4,3.3,108.5,0.306,,0.555,,0.495,17.7,30.9,0.211,,65.8,,Arizona Veterans Memorial Coliseum,,591.0,82.0,8897.0,103.84071591250914,103.85432942288686,1.8592840874908632,-1.4543294228868575,3.3136135103777207,,,,,
1979,1978-79,Regular Season,4.0,Los Angeles Lakers*,27.2,47.0,35.0,49.0,33.0,3.06,-0.12,2.95,106.1,103.2,2.9,105.9,0.282,,0.557,,0.484,15.1,27.6,0.18,,66.5,,The Forum,482611.0,663.0,82.0,8683.800000000001,103.84071591250914,103.85432942288686,2.259284087490854,-0.6543294228868604,2.913613510377715,,,,,
1979,1978-79,Regular Season,5.0,Seattle SuperSonics*,26.8,52.0,30.0,48.0,34.0,2.72,-0.03,2.69,102.7,100.1,2.6,103.4,0.307,,0.514,,0.463,15.0,34.8,0.209,,69.1,,,,,82.0,8478.800000000001,103.84071591250914,103.85432942288686,-1.1407159125091368,-3.754329422886869,2.613613510377732,,,,,
1979,1978-79,Regular Season,6.0,Kansas City Kings*,25.7,48.0,34.0,48.0,34.0,2.88,-0.15,2.73,104.5,101.9,2.6,107.3,0.313,,0.533,,0.486,18.4,31.9,0.307,,67.5,,Kemper Arena,,694.0,82.0,8798.6,103.84071591250914,103.85432942288686,0.6592840874908603,-1.9543294228868573,2.613613510377718,,,,,
1979,1978-79,Regular Season,7.0,Milwaukee Bucks,24.8,38.0,44.0,47.0,35.0,2.22,-0.1,2.12,106.0,104.0,2.0,106.5,0.26,,0.54,,0.49,16.9,32.2,0.242,,65.9,,MECCA Arena,,532.0,82.0,8733.0,103.84071591250914,103.85432942288686,2.1592840874908603,0.1456705771131368,2.0136135103777235,,,,,
1979,1978-79,Regular Season,8.0,Atlanta Hawks*,24.6,46.0,36.0,47.0,35.0,2.09,-0.16,1.92,105.6,103.6,2.0,102.5,0.342,,0.525,,0.489,18.2,36.1,0.297,,66.6,,Omni Coliseum,,261.0,82.0,8405.0,103.84071591250914,103.85432942288686,1.7592840874908546,-0.2543294228868689,2.0136135103777235,,,,,
1979,1978-79,Regular Season,9.0,Philadelphia 76ers*,26.4,47.0,35.0,46.0,36.0,1.85,-0.11,1.74,102.0,100.3,1.7,106.7,0.329,,0.535,,0.464,15.8,31.4,0.229,,68.4,,The Spectrum,,524.0,82.0,8749.4,103.84071591250914,103.85432942288686,-1.84071591250914,-3.554329422886866,1.7136135103777264,,,,,
1979,1978-79,Regular Season,10.0,Denver Nuggets*,26.2,47.0,35.0,44.0,38.0,1.28,-0.04,1.24,104.4,103.2,1.2,105.9,0.389,,0.53,,0.477,15.1,35.0,0.225,,68.1,,McNichols Sports Arena,,732.0,82.0,8683.800000000001,103.84071591250914,103.85432942288686,0.559284087490866,-0.6543294228868604,1.2136135103777264,,,,,
1979,1978-79,Regular Season,11.0,Portland Trail Blazers*,25.6,45.0,37.0,44.0,38.0,1.26,-0.14,1.12,104.3,103.1,1.2,103.4,0.322,,0.53,,0.488,16.8,34.8,0.268,,69.3,,Memorial Coliseum,,927.0,82.0,8478.800000000001,103.84071591250914,103.85432942288686,0.4592840874908575,-0.7543294228868689,1.2136135103777264,,,,,
1979,1978-79,Regular Season,12.0,Houston Rockets*,27.6,47.0,35.0,43.0,39.0,0.98,-0.06,0.92,108.7,107.7,1.0,103.8,0.311,,0.545,,0.498,14.0,35.2,0.213,,67.9,,The Summit,,503.0,82.0,8511.6,103.84071591250914,103.85432942288686,4.859284087490863,3.84567057711314,1.0136135103777235,,,,,
1979,1978-79,Regular Season,13.0,Golden State Warriors,25.2,38.0,44.0,42.0,40.0,0.38,0.08,0.46,102.4,102.0,0.4,102.2,0.251,,0.521,,0.481,16.2,31.6,0.221,,68.7,,Oakland-Alameda County Coliseum Arena,,544.0,82.0,8380.4,103.84071591250914,103.85432942288686,-1.440715912509134,-1.8543294228868632,0.4136135103777292,,,,,
1979,1978-79,Regular Season,14.0,Indiana Pacers,25.0,38.0,44.0,37.0,45.0,-1.6,0.19,-1.41,103.0,104.5,-1.5,105.3,0.308,,0.521,,0.478,15.9,32.0,0.249,,66.1,,Market Square Arena,,422.0,82.0,8634.6,103.84071591250914,103.85432942288686,-0.8407159125091397,0.6456705771131368,-1.4863864896222765,,,,,
1979,1978-79,Regular Season,15.0,San Diego Clippers,27.3,43.0,39.0,37.0,45.0,-1.78,0.02,-1.76,106.2,107.9,-1.7,106.3,0.321,,0.528,,0.491,14.7,37.5,0.226,,65.1,,San Diego Sports Arena,,443.0,82.0,8716.6,103.84071591250914,103.85432942288686,2.359284087490863,4.045670577113143,-1.686386489622279,,,,,
1979,1978-79,Regular Season,16.0,Detroit Pistons,25.4,30.0,52.0,34.0,48.0,-2.67,0.07,-2.6,102.1,104.6,-2.5,107.2,0.287,,0.513,,0.493,16.8,33.1,0.227,,64.7,,Pontiac Silverdome,,474.0,82.0,8790.4,103.84071591250914,103.85432942288686,-1.7407159125091454,0.7456705771131311,-2.4863864896222765,,,,,
1979,1978-79,Regular Season,17.0,New York Knicks,25.7,31.0,51.0,32.0,50.0,-3.38,0.09,-3.29,102.2,105.4,-3.2,104.9,0.279,,0.52,,0.483,15.4,32.5,0.256,,66.5,,Madison Square Garden (IV),,837.0,82.0,8601.800000000001,103.84071591250914,103.85432942288686,-1.6407159125091368,1.5456705771131425,-3.1863864896222798,,,,,
1979,1978-79,Regular Season,18.0,Cleveland Cavaliers,27.3,30.0,52.0,31.0,51.0,-3.72,0.15,-3.57,103.7,107.3,-3.6,102.7,0.277,,0.512,,0.503,15.9,32.2,0.257,,66.8,,Coliseum at Richfield,,560.0,82.0,8421.4,103.84071591250914,103.85432942288686,-0.1407159125091368,3.445670577113134,-3.586386489622271,,,,,
1979,1978-79,Regular Season,19.0,New Jersey Nets*,25.7,37.0,45.0,30.0,52.0,-4.17,0.17,-4.0,98.0,101.8,-3.8,109.5,0.347,,0.509,,0.48,18.3,31.8,0.296,,65.8,,Rutgers Athletic Center,,231.0,82.0,8979.0,103.84071591250914,103.85432942288686,-5.84071591250914,-2.054329422886866,-3.7863864896222736,,,,,
1979,1978-79,Regular Season,20.0,Chicago Bulls,26.2,31.0,51.0,31.0,51.0,-3.96,0.18,-3.78,101.3,105.1,-3.8,102.9,0.307,,0.532,,0.497,15.0,34.0,0.209,,69.9,,Chicago Stadium,,155.0,82.0,8437.800000000001,103.84071591250914,103.85432942288686,-2.5407159125091425,1.2456705771131311,-3.7863864896222736,,,,,
1979,1978-79,Regular Season,21.0,Boston Celtics,27.5,29.0,53.0,28.0,54.0,-5.05,0.27,-4.78,101.6,106.4,-4.8,106.5,0.316,,0.53,,0.508,15.9,31.3,0.208,,68.1,,Boston Garden,417926.0,10194.0,82.0,8733.0,103.84071591250914,103.85432942288686,-2.2407159125091454,2.5456705771131425,-4.786386489622288,,,,,
1979,1978-79,Regular Season,22.0,New Orleans Jazz,26.7,26.0,56.0,26.0,56.0,-6.24,0.28,-5.97,99.6,105.4,-5.8,108.6,0.321,,0.518,,0.481,15.1,31.7,0.207,,64.3,,Louisiana Superdome,,265.0,82.0,8905.199999999999,103.84071591250914,103.85432942288686,-4.240715912509145,1.5456705771131425,-5.786386489622288,,,,,
1979,1978-79,Playoffs,1.0,Philadelphia 76ers,26.2,5.0,4.0,5.0,4.0,,,,106.6,103.3,3.3,105.7,0.361,,0.542,,0.464,14.7,36.1,0.229,,65.4,,,,,9.0,951.3,102.50378422649516,102.50821249744058,4.096215773504824,0.7917875025594157,3.304428270945408,0.556,,,,
1979,1978-79,Playoffs,2.0,Phoenix Suns,26.0,9.0,6.0,9.0,6.0,,,,100.2,97.5,2.7,102.8,0.362,,0.517,,0.437,16.5,30.1,0.236,,62.6,,,,,15.0,1542.0,102.50378422649516,102.50821249744058,-2.303784226495168,-5.0082124974405815,2.7044282709454137,0.6,,,,
1979,1978-79,Playoffs,3.0,Seattle SuperSonics,26.8,12.0,5.0,10.0,7.0,,,,103.1,100.6,2.5,99.6,0.306,,0.503,,0.455,13.8,38.3,0.224,,70.6,,,,,17.0,1693.1999999999998,102.50378422649516,102.50821249744058,0.5962157735048237,-1.9082124974405872,2.504428270945411,0.706,,,,
1979,1978-79,Playoffs,4.0,Atlanta Hawks,24.9,5.0,4.0,5.0,4.0,,,,105.7,104.8,0.9,94.0,0.262,,0.499,,0.418,13.0,37.7,0.251,,59.8,,,,,9.0,846.0,102.50378422649516,102.50821249744058,3.196215773504832,2.291787502559416,0.9044282709454166,0.556,,,,
1979,1978-79,Playoffs,5.0,San Antonio Spurs,27.1,7.0,7.0,7.0,7.0,,,,103.7,104.2,-0.5,104.9,0.29,,0.504,,0.469,14.4,32.6,0.218,,63.9,,,,,14.0,1468.6,102.50378422649516,102.50821249744058,1.1962157735048322,1.6917875025594211,-0.4955717290545891,0.5,,,,
1979,1978-79,Playoffs,6.0,Los Angeles Lakers,27.0,3.0,5.0,4.0,4.0,,,,105.5,106.8,-1.3,101.0,0.298,,0.554,,0.479,13.7,21.4,0.22,,62.9,,,,,8.0,808.0,102.50378422649516,102.50821249744058,2.9962157735048294,4.291787502559416,-1.2955717290545865,0.375,,,,
1979,1978-79,Playoffs,7.0,Washington Bullets,28.8,9.0,10.0,9.0,10.0,,,,101.8,103.1,-1.3,98.8,0.286,,0.473,,0.452,12.0,37.5,0.201,,67.1,,,,,19.0,1877.2,102.50378422649516,102.50821249744058,-0.7037842264951735,0.5917875025594128,-1.2955717290545865,0.474,,,,
1979,1978-79,Playoffs,8.0,Denver Nuggets,25.9,1.0,2.0,1.0,2.0,,,,105.8,108.4,-2.6,104.0,0.326,,0.529,,0.517,13.0,33.1,0.232,,77.3,,,,,3.0,312.0,102.50378422649516,102.50821249744058,3.2962157735048265,5.891787502559424,-2.5955717290545977,0.333,,,,
1979,1978-79,Playoffs,9.0,Portland Trail Blazers,25.5,1.0,2.0,1.0,2.0,,,,96.2,99.5,-3.3,100.5,0.297,,0.495,,0.49,17.4,30.2,0.266,,75.8,,,,,3.0,301.5,102.50378422649516,102.50821249744058,-6.303784226495168,-3.008212497440581,-3.2955717290545863,0.333,,,,
1979,1978-79,Playoffs,10.0,Houston Rockets,28.1,0.0,2.0,1.0,1.0,,,,101.6,107.8,-6.2,96.9,0.353,,0.456,,0.456,13.3,43.2,0.236,,55.6,,,,,2.0,193.8,102.50378422649516,102.50821249744058,-0.9037842264951764,5.291787502559416,-6.195571729054592,0.0,,,,
1979,1978-79,Playoffs,11.0,Kansas City Kings,26.0,1.0,4.0,1.0,4.0,,,,92.9,99.1,-6.2,106.8,0.343,,0.464,,0.481,20.7,34.9,0.304,,68.6,,,,,5.0,534.0,102.50378422649516,102.50821249744058,-9.603784226495163,-3.408212497440587,-6.195571729054578,0.2,,,,
1979,1978-79,Playoffs,12.0,New Jersey Nets,26.4,0.0,2.0,0.0,2.0,,,,99.1,107.4,-8.3,108.5,0.322,,0.466,,0.484,17.4,37.5,0.258,,53.8,,,,,2.0,217.0,102.50378422649516,102.50821249744058,-3.4037842264951763,4.891787502559424,-8.2955717290546,0.0,,,,
1980,1979-80,Regular Season,1.0,Boston Celtics*,27.3,61.0,21.0,60.0,22.0,7.79,-0.42,7.37,109.4,101.9,7.5,102.6,0.332,0.057,0.55,,0.475,16.5,34.8,0.234,,67.8,,Boston Garden,596349.0,14490.0,82.0,8413.199999999999,105.26355177279945,105.27514993826072,4.136448227200575,-3.3751499382607197,7.511598165461294,,,,,
1980,1979-80,Regular Season,2.0,Los Angeles Lakers*,26.2,60.0,22.0,55.0,27.0,5.9,-0.51,5.4,109.5,103.9,5.6,104.1,0.284,0.014,0.569,,0.475,14.0,32.6,0.181,,66.9,,The Forum,582882.0,427.0,82.0,8536.199999999999,105.26355177279945,105.27514993826072,4.236448227200569,-1.3751499382607193,5.611598165461288,,,,,
1980,1979-80,Regular Season,3.0,Seattle SuperSonics*,27.0,56.0,26.0,53.0,29.0,4.66,-0.42,4.24,105.8,101.2,4.6,101.8,0.298,0.025,0.52,,0.463,15.4,36.4,0.221,,67.9,,,,,82.0,8347.6,105.26355177279945,105.27514993826072,0.536448227200566,-4.075149938260722,4.611598165461288,,,,,
1980,1979-80,Regular Season,4.0,Philadelphia 76ers*,27.0,59.0,23.0,52.0,30.0,4.22,-0.18,4.04,105.0,101.0,4.0,103.0,0.34,0.017,0.544,,0.46,15.5,33.5,0.217,,66.7,,The Spectrum,,1331.0,82.0,8446.0,105.26355177279945,105.27514993826072,-0.2635517727994312,-4.275149938260725,4.011598165461294,,,,,
1980,1979-80,Regular Season,5.0,Milwaukee Bucks*,25.3,49.0,33.0,51.0,31.0,3.94,-0.37,3.57,106.8,102.9,3.9,102.4,0.278,0.021,0.532,,0.467,16.2,35.2,0.229,,63.8,,MECCA Arena,,820.0,82.0,8396.800000000001,105.26355177279945,105.27514993826072,1.536448227200566,-2.3751499382607197,3.911598165461285,,,,,
1980,1979-80,Regular Season,6.0,Phoenix Suns*,26.5,55.0,27.0,50.0,32.0,3.6,-0.35,3.25,105.6,102.2,3.4,104.8,0.341,0.039,0.548,,0.483,16.5,30.4,0.213,,66.9,,Arizona Veterans Memorial Coliseum,,1674.0,82.0,8593.6,105.26355177279945,105.27514993826072,0.3364482272005631,-3.075149938260722,3.411598165461285,,,,,
1980,1979-80,Regular Season,7.0,Kansas City Kings*,25.5,47.0,35.0,49.0,33.0,3.13,-0.32,2.82,104.0,101.0,3.0,103.2,0.3,0.015,0.522,,0.479,17.9,31.0,0.273,,68.1,,Kemper Arena,,,82.0,8462.4,105.26355177279945,105.27514993826072,-1.2635517727994312,-4.275149938260725,3.0115981654612938,,,,,
1980,1979-80,Regular Season,8.0,Atlanta Hawks*,26.1,50.0,32.0,49.0,33.0,2.91,-0.09,2.83,105.2,102.3,2.9,98.9,0.376,0.011,0.523,,0.461,17.1,36.9,0.291,,65.6,,Omni Coliseum,,1182.0,82.0,8109.8,105.26355177279945,105.27514993826072,-0.0635517727994283,-2.975149938260728,2.9115981654612995,,,,,
1980,1979-80,Regular Season,9.0,Cleveland Cavaliers,27.4,37.0,45.0,42.0,40.0,0.34,0.09,0.43,106.7,106.4,0.3,105.6,0.274,0.023,0.519,,0.505,16.3,33.1,0.216,,65.9,,Coliseum at Richfield,,1189.0,82.0,8659.199999999999,105.26355177279945,105.27514993826072,1.4364482272005716,1.1248500617392807,0.3115981654612909,,,,,
1980,1979-80,Regular Season,10.0,Houston Rockets*,27.3,41.0,41.0,41.0,41.0,0.17,0.1,0.27,108.1,108.0,0.1,101.2,0.31,0.051,0.533,,0.499,16.1,37.6,0.23,,63.2,,The Summit,,955.0,82.0,8298.4,105.26355177279945,105.27514993826072,2.836448227200563,2.724850061739275,0.111598165461288,,,,,
1980,1979-80,Regular Season,11.0,San Antonio Spurs*,26.9,41.0,41.0,40.0,42.0,-0.38,0.13,-0.24,108.6,109.0,-0.4,109.5,0.327,0.027,0.553,,0.506,14.4,31.8,0.216,,66.8,,HemisFair Arena,,998.0,82.0,8979.0,105.26355177279945,105.27514993826072,3.336448227200563,3.724850061739275,-0.3884018345387119,,,,,
1980,1979-80,Regular Season,12.0,Indiana Pacers,25.3,37.0,45.0,39.0,43.0,-0.7,0.16,-0.54,105.5,106.2,-0.7,104.4,0.303,0.041,0.523,,0.493,17.0,35.4,0.23,,62.5,,Market Square Arena,,1237.0,82.0,8560.800000000001,105.26355177279945,105.27514993826072,0.2364482272005688,0.924850061739278,-0.6884018345387091,,,,,
1980,1979-80,Regular Season,13.0,Portland Trail Blazers*,26.3,38.0,44.0,39.0,43.0,-0.82,-0.05,-0.87,103.4,104.3,-0.9,98.6,0.293,0.018,0.519,,0.482,15.3,35.5,0.245,,67.9,,Memorial Coliseum,,309.0,82.0,8085.2,105.26355177279945,105.27514993826072,-1.8635517727994253,-0.9751499382607278,-0.8884018345386977,,,,,
1980,1979-80,Regular Season,14.0,New Jersey Nets,26.1,34.0,48.0,38.0,44.0,-1.17,0.19,-0.98,101.5,102.5,-1.0,106.1,0.321,0.04,0.518,,0.472,16.5,32.1,0.263,,66.4,,Rutgers Athletic Center,,572.0,82.0,8700.199999999999,105.26355177279945,105.27514993826072,-3.763551772799431,-2.775149938260725,-0.9884018345387062,,,,,
1980,1979-80,Regular Season,15.0,New York Knicks,24.1,39.0,43.0,38.0,44.0,-1.15,0.19,-0.96,106.5,107.5,-1.0,106.5,0.296,0.025,0.539,,0.498,16.4,33.7,0.263,,64.0,,Madison Square Garden (IV),,1432.0,82.0,8733.0,105.26355177279945,105.27514993826072,1.2364482272005688,2.224850061739275,-0.9884018345387062,,,,,
1980,1979-80,Regular Season,16.0,Washington Bullets*,29.0,39.0,43.0,34.0,48.0,-2.55,0.28,-2.27,103.2,105.7,-2.5,102.6,0.263,0.031,0.504,,0.469,12.3,33.3,0.218,,69.5,,Capital Centre,,1359.0,82.0,8413.199999999999,105.26355177279945,105.27514993826072,-2.0635517727994284,0.4248500617392778,-2.4884018345387062,,,,,
1980,1979-80,Regular Season,17.0,Chicago Bulls,25.9,30.0,52.0,34.0,48.0,-2.71,0.08,-2.63,104.3,107.0,-2.7,101.8,0.373,0.04,0.545,,0.5,15.7,32.2,0.251,,68.0,,Chicago Stadium,,451.0,82.0,8347.6,105.26355177279945,105.27514993826072,-0.963551772799434,1.724850061739275,-2.688401834538709,,,,,
1980,1979-80,Regular Season,18.0,San Diego Clippers,27.6,35.0,47.0,30.0,52.0,-4.15,0.18,-3.97,105.7,109.8,-4.1,101.4,0.289,0.072,0.522,,0.503,14.2,34.2,0.215,,65.4,,San Diego Sports Arena,,824.0,82.0,8314.800000000001,105.26355177279945,105.27514993826072,0.4364482272005716,4.524850061739272,-4.0884018345387005,,,,,
1980,1979-80,Regular Season,19.0,Denver Nuggets,27.1,30.0,52.0,30.0,52.0,-4.41,0.2,-4.22,103.4,107.6,-4.2,103.9,0.34,0.034,0.517,,0.497,14.4,33.6,0.224,,67.8,,McNichols Sports Arena,,422.0,82.0,8519.800000000001,105.26355177279945,105.27514993826072,-1.8635517727994253,2.3248500617392693,-4.188401834538695,,,,,
1980,1979-80,Regular Season,20.0,Golden State Warriors,26.3,24.0,58.0,29.0,53.0,-4.39,0.2,-4.2,102.0,106.3,-4.3,100.5,0.262,0.017,0.52,,0.498,15.5,31.1,0.273,,69.8,,Oakland-Alameda County Coliseum Arena,,477.0,82.0,8241.0,105.26355177279945,105.27514993826072,-3.263551772799431,1.0248500617392722,-4.288401834538703,,,,,
1980,1979-80,Regular Season,21.0,Utah Jazz,26.1,24.0,58.0,25.0,57.0,-6.01,0.31,-5.71,104.2,110.4,-6.2,97.6,0.285,0.027,0.547,,0.5,13.5,29.7,0.237,,67.1,,Salt Palace,,489.0,82.0,8003.2,105.26355177279945,105.27514993826072,-1.0635517727994284,5.124850061739281,-6.188401834538709,,,,,
1980,1979-80,Regular Season,22.0,Detroit Pistons,24.7,16.0,66.0,22.0,60.0,-8.24,0.67,-7.57,101.2,108.8,-7.6,107.1,0.283,0.029,0.523,,0.499,15.2,32.3,0.239,,64.7,,Pontiac Silverdome,,817.0,82.0,8782.199999999999,105.26355177279945,105.27514993826072,-4.063551772799428,3.524850061739272,-7.5884018345387005,,,,,
1980,1979-80,Playoffs,1.0,Boston Celtics,27.6,5.0,4.0,6.0,3.0,,,,105.1,99.2,5.9,97.4,0.281,0.063,0.529,,0.462,16.1,31.3,0.231,,70.7,,,,,9.0,876.6,104.75792622239162,104.74022827859308,0.3420737776083768,-5.540228278593062,5.882302056201439,0.556,,,,
1980,1979-80,Playoffs,2.0,Los Angeles Lakers,25.7,12.0,4.0,10.0,6.0,,,,107.6,103.4,4.2,102.2,0.286,0.012,0.534,,0.482,14.2,38.2,0.201,,72.1,,,,,16.0,1635.2,104.75792622239162,104.74022827859308,2.842073777608377,-1.3402282785930597,4.182302056201436,0.75,,,,
1980,1979-80,Playoffs,3.0,Philadelphia 76ers,26.9,12.0,6.0,10.0,8.0,,,,103.8,101.5,2.3,99.1,0.352,0.031,0.53,,0.466,15.8,28.6,0.226,,66.8,,,,,18.0,1783.8,104.75792622239162,104.74022827859308,-0.9579262223916204,-3.240228278593065,2.282302056201445,0.667,,,,
1980,1979-80,Playoffs,4.0,Milwaukee Bucks,25.7,3.0,4.0,4.0,3.0,,,,102.6,101.7,0.9,96.8,0.31,0.047,0.506,,0.452,15.7,32.1,0.234,,62.6,,,,,7.0,677.6,104.75792622239162,104.74022827859308,-2.157926222391623,-3.0402282785930623,0.8823020562014392,0.429,,,,
1980,1979-80,Playoffs,5.0,Phoenix Suns,26.4,3.0,5.0,4.0,4.0,,,,107.8,108.5,-0.7,100.4,0.263,0.077,0.538,,0.487,14.9,29.5,0.241,,61.8,,,,,8.0,803.2,104.75792622239162,104.74022827859308,3.04207377760838,3.759771721406935,-0.7176979437985551,0.375,,,,
1980,1979-80,Playoffs,6.0,Seattle SuperSonics,26.9,7.0,8.0,7.0,8.0,,,,102.8,103.6,-0.8,97.4,0.281,0.043,0.506,,0.471,14.4,36.6,0.2,,66.1,,,,,15.0,1461.0,104.75792622239162,104.74022827859308,-1.9579262223916205,-1.1402282785930709,-0.8176979437985494,0.467,,,,
1980,1979-80,Playoffs,7.0,Kansas City Kings,25.6,1.0,2.0,1.0,2.0,,,,104.0,106.8,-2.8,95.5,0.25,0.044,0.494,,0.514,12.6,35.0,0.163,,70.4,,,,,3.0,286.5,104.75792622239162,104.74022827859308,-0.7579262223916174,2.059771721406932,-2.817697943798549,0.333,,,,
1980,1979-80,Playoffs,8.0,Atlanta Hawks,26.4,1.0,4.0,2.0,3.0,,,,101.9,107.6,-5.7,95.0,0.394,0.017,0.508,,0.474,17.3,32.8,0.376,,65.0,,,,,5.0,475.0,104.75792622239162,104.74022827859308,-2.857926222391612,2.859771721406929,-5.717697943798541,0.2,,,,
1980,1979-80,Playoffs,9.0,Portland Trail Blazers,25.5,1.0,2.0,1.0,2.0,,,,103.3,109.2,-5.9,93.9,0.247,0.049,0.508,,0.474,15.0,34.1,0.248,,59.1,,,,,3.0,281.70000000000005,104.75792622239162,104.74022827859308,-1.4579262223916205,4.459771721406938,-5.917697943798558,0.333,,,,
1980,1979-80,Playoffs,10.0,Houston Rockets,27.4,2.0,5.0,2.0,5.0,,,,106.0,113.1,-7.1,96.3,0.27,0.054,0.526,,0.504,12.2,34.9,0.237,,67.7,,,,,7.0,674.1,104.75792622239162,104.74022827859308,1.2420737776083826,8.35977172140693,-7.117697943798547,0.286,,,,
1980,1979-80,Playoffs,11.0,San Antonio Spurs,26.9,1.0,2.0,1.0,2.0,,,,106.8,115.7,-8.9,97.1,0.324,0.042,0.519,,0.509,11.7,29.7,0.207,,60.6,,,,,3.0,291.29999999999995,104.75792622239162,104.74022827859308,2.04207377760838,10.959771721406938,-8.917697943798558,0.333,,,,
1980,1979-80,Playoffs,12.0,Washington Bullets,29.2,0.0,2.0,0.0,2.0,,,,100.7,112.3,-11.6,99.3,0.233,0.106,0.504,,0.458,11.4,29.3,0.345,,63.2,,,,,2.0,198.6,104.75792622239162,104.74022827859308,-4.057926222391615,7.559771721406932,-11.617697943798548,0.0,,,,
1981,1980-81,Regular Season,1.0,Philadelphia 76ers*,27.2,62.0,20.0,60.0,22.0,7.85,-0.09,7.76,107.0,99.5,7.5,103.4,0.343,0.012,0.562,,0.454,16.3,32.3,0.252,,67.1,,The Spectrum,469355.0,11448.0,82.0,8478.800000000001,105.5192314261315,105.52151152860804,1.4807685738685024,-6.021511528608031,7.502280102476533,,,,,
1981,1980-81,Regular Season,2.0,Milwaukee Bucks*,26.6,60.0,22.0,59.0,23.0,7.27,-0.13,7.14,108.7,101.8,6.9,103.6,0.313,0.018,0.546,,0.461,16.6,36.3,0.28,,65.6,,MECCA Arena,448366.0,10936.0,82.0,8495.199999999999,105.5192314261315,105.52151152860804,3.180768573868505,-3.721511528608034,6.902280102476539,,,,,
1981,1980-81,Regular Season,3.0,Boston Celtics*,27.0,62.0,20.0,56.0,26.0,5.88,0.17,6.05,108.4,102.6,5.8,100.8,0.334,0.034,0.553,,0.464,15.1,34.7,0.24,,67.0,,Boston Garden,595454.0,14914.0,82.0,8265.6,105.5192314261315,105.52151152860804,2.880768573868508,-2.921511528608036,5.802280102476544,,,,,
