Player_ID,Player,Season,SeasonEndYear,Statistic,Value,Season_Percentile
jack-marin,Jack Marin,1969-70,1970,2P_pct,0.4886280264123258,81.76470588235294
jeff-mullins,Jeff Mullins,1969-70,1970,2P_pct,0.4600280504908836,62.35294117647059
jerry-chambers,Jerry Chambers,1969-70,1970,2P_pct,0.4300911854103343,37.64705882352941
jerry-lucas,Jerry Lucas,1969-70,1970,2P_pct,0.5068836045056321,88.82352941176471
jerry-sloan,Jerry Sloan,1969-70,1970,2P_pct,0.4206241519674355,28.823529411764707
jerry-west,Jerry West,1969-70,1970,2P_pct,0.4967124925283921,85.29411764705883
jim-barnes,Jim Barnes,1969-70,1970,2P_pct,0.4101382488479262,23.529411764705884
jim-barnett,Jim Barnett,1969-70,1970,2P_pct,0.4509018036072144,54.705882352941174
jim-davis,Jim Davis,1969-70,1970,2P_pct,0.464475079533404,66.47058823529412
jim-fox,Jim Fox,1969-70,1970,2P_pct,0.5241116751269036,94.70588235294117
jim-king,Jim King,1969-70,1970,2P_pct,0.4108527131782946,24.11764705882353
jim-washington,Jim Washington,1969-70,1970,2P_pct,0.4762470308788598,74.70588235294117
jimmy-walker,Jimmy Walker,1969-70,1970,2P_pct,0.4777618364418938,77.05882352941177
jo-jo-white,Jo Jo White,1969-70,1970,2P_pct,0.4517543859649123,56.470588235294116
joe-caldwell,Joe Caldwell,1969-70,1970,2P_pct,0.5071482317531979,89.41176470588235
joe-ellis,Joe Ellis,1969-70,1970,2P_pct,0.4096484055600981,22.941176470588236
joe-kennedy,Joe Kennedy,1969-70,1970,2P_pct,0.088235294117647,0.5882352941176471
john-arthurs,John Arthurs,1969-70,1970,2P_pct,0.3428571428571428,4.117647058823529
john-block,John Block,1969-70,1970,2P_pct,0.4419512195121951,43.529411764705884
john-havlicek,John Havlicek,1969-70,1970,2P_pct,0.4643533123028391,65.29411764705883
john-trapp,John Trapp,1969-70,1970,2P_pct,0.4262672811059907,32.35294117647059
john-tresvant,John Tresvant,1969-70,1970,2P_pct,0.4436974789915966,46.470588235294116
john-warren,John Warren,1969-70,1970,2P_pct,0.4074074074074074,22.352941176470587
johnny-baum,Johnny Baum,1969-70,1970,2P_pct,0.2727272727272727,1.4705882352941178
johnny-egan,Johnny Egan,1969-70,1970,2P_pct,0.4378818737270876,41.1764705882353
johnny-green,Johnny Green,1969-70,1970,2P_pct,0.5593023255813954,98.82352941176471
jon-mcglocklin,Jon McGlocklin,1969-70,1970,2P_pct,0.5298507462686567,96.47058823529412
kareem-abdul-jabbar,Kareem Abdul-Jabbar,1969-70,1970,2P_pct,0.518232044198895,93.52941176470588
keith-erickson,Keith Erickson,1969-70,1970,2P_pct,0.458259325044405,61.1764705882353
kevin-loughery,Kevin Loughery,1969-70,1970,2P_pct,0.4408502772643253,42.94117647058823
lamar-green,Lamar Green,1969-70,1970,2P_pct,0.4316239316239316,38.23529411764706
larry-siegfried,Larry Siegfried,1969-70,1970,2P_pct,0.4235033259423503,30.58823529411765
lee-winfield,Lee Winfield,1969-70,1970,2P_pct,0.4791666666666667,77.6470588235294
len-chappell,Len Chappell,1969-70,1970,2P_pct,0.4646271510516252,67.6470588235294
lenny-wilkens,Lenny Wilkens,1969-70,1970,2P_pct,0.4202626641651032,28.235294117647058
leroy-ellis,Leroy Ellis,1969-70,1970,2P_pct,0.4685990338164251,70.58823529411765
lou-hudson,Lou Hudson,1969-70,1970,2P_pct,0.530690537084399,97.05882352941177
loy-petersen,Loy Petersen,1969-70,1970,2P_pct,0.3666666666666666,7.0588235294117645
lucius-allen,Lucius Allen,1969-70,1970,2P_pct,0.4421965317919075,44.11764705882353
luke-jackson,Luke Jackson,1969-70,1970,2P_pct,0.3922651933701657,15.882352941176471
luther-rackley,Luther Rackley,1969-70,1970,2P_pct,0.4491725768321513,51.76470588235294
matt-guokas,Matt Guokas,1969-70,1970,2P_pct,0.4543269230769231,60.0
mccoy-mclemore,McCoy McLemore,1969-70,1970,2P_pct,0.466,68.23529411764706
mel-counts,Mel Counts,1969-70,1970,2P_pct,0.4267453294001966,32.94117647058823
mike-davis,Mike Davis,1969-70,1970,2P_pct,0.4436860068259385,45.88235294117647
mike-lynn,Mike Lynn,1969-70,1970,2P_pct,0.3308270676691729,2.3529411764705883
mike-riordan,Mike Riordan,1969-70,1970,2P_pct,0.4644808743169399,67.05882352941177
nate-bowman,Nate Bowman,1969-70,1970,2P_pct,0.4170212765957446,27.058823529411764
nate-thurmond,Nate Thurmond,1969-70,1970,2P_pct,0.4138349514563106,25.294117647058822
neal-walk,Neal Walk,1969-70,1970,2P_pct,0.469835466179159,71.76470588235294
neil-johnson,Neil Johnson,1969-70,1970,2P_pct,0.3333333333333333,3.235294117647059
norm-van-lier,Norm Van Lier,1969-70,1970,2P_pct,0.4032042723631509,19.41176470588235
oscar-robertson,Oscar Robertson,1969-70,1970,2P_pct,0.510655090765588,91.17647058823529
otto-moore,Otto Moore,1969-70,1970,2P_pct,0.4757763975155279,74.11764705882354
pat-riley,Pat Riley,1969-70,1970,2P_pct,0.4166666666666667,26.176470588235293
paul-long,Paul Long,1969-70,1970,2P_pct,0.4516129032258064,55.88235294117647
paul-silas,Paul Silas,1969-70,1970,2P_pct,0.4639303482587065,64.70588235294117
ray-scott,Ray Scott,1969-70,1970,2P_pct,0.424793388429752,31.176470588235293
rich-johnson,Rich Johnson,1969-70,1970,2P_pct,0.4626038781163435,63.529411764705884
rich-niemann,Rich Niemann,1969-70,1970,2P_pct,0.4,18.823529411764707
richie-guerin,Richie Guerin,1969-70,1970,2P_pct,0.2727272727272727,1.4705882352941178
rick-adelman,Rick Adelman,1969-70,1970,2P_pct,0.388663967611336,14.117647058823529
rick-roberson,Rick Roberson,1969-70,1970,2P_pct,0.447098976109215,50.588235294117645
rod-thorn,Rod Thorn,1969-70,1970,2P_pct,0.4444444444444444,47.64705882352941
ron-williams,Ron Williams,1969-70,1970,2P_pct,0.4321223709369025,38.8235294117647
sam-williams,Sam Williams,1969-70,1970,2P_pct,0.4583333333333333,61.76470588235294
shaler-halimon,Shaler Halimon,1969-70,1970,2P_pct,0.3934426229508196,17.058823529411764
stan-mckenzie,Stan McKenzie,1969-70,1970,2P_pct,0.3932038834951456,16.470588235294116
steve-kuberski,Steve Kuberski,1969-70,1970,2P_pct,0.3880597014925373,12.941176470588236
steve-mix,Steve Mix,1969-70,1970,2P_pct,0.48,78.23529411764706
stu-lantz,Stu Lantz,1969-70,1970,2P_pct,0.4430379746835443,44.705882352941174
terry-dischinger,Terry Dischinger,1969-70,1970,2P_pct,0.5261538461538462,95.29411764705883
toby-kimball,Toby Kimball,1969-70,1970,2P_pct,0.4291338582677165,36.470588235294116
tom-boerwinkle,Tom Boerwinkle,1969-70,1970,2P_pct,0.4490322580645161,51.1764705882353
tom-meschery,Tom Meschery,1969-70,1970,2P_pct,0.4816625916870415,79.41176470588235
tom-sanders,Tom Sanders,1969-70,1970,2P_pct,0.4432432432432432,45.294117647058826
tom-van-arsdale,Tom Van Arsdale,1969-70,1970,2P_pct,0.4505813953488372,53.529411764705884
tom-workman,Tom Workman,1969-70,1970,2P_pct,0.0,0.0
wali-jones,Wali Jones,1969-70,1970,2P_pct,0.4300822561692127,37.05882352941177
wally-anderzunas,Wally Anderzunas,1969-70,1970,2P_pct,0.3915662650602409,14.705882352941176
walt-bellamy,Walt Bellamy,1969-70,1970,2P_pct,0.5230998509687034,94.11764705882354
walt-frazier,Walt Frazier,1969-70,1970,2P_pct,0.5181347150259067,92.3529411764706
walt-hazzard,Walt Hazzard,1969-70,1970,2P_pct,0.4668560606060606,70.0
walt-wesley,Walt Wesley,1969-70,1970,2P_pct,0.4166666666666667,26.176470588235293
wes-unseld,Wes Unseld,1969-70,1970,2P_pct,0.5182266009852217,92.94117647058823
willie-mccarter,Willie McCarter,1969-70,1970,2P_pct,0.3782234957020057,10.588235294117647
willis-reed,Willis Reed,1969-70,1970,2P_pct,0.5068592057761733,88.23529411764706
wilt-chamberlain,Wilt Chamberlain,1969-70,1970,2P_pct,0.5682819383259912,99.41176470588235
zaid-abdul-aziz,Zaid Abdul-Aziz,1969-70,1970,2P_pct,0.4340659340659341,40.588235294117645
a-w-holt,A.W. Holt,1970-71,1971,2P_pct,0.125,0.9259259259259259
adrian-smith,Adrian Smith,1970-71,1971,2P_pct,0.4269662921348314,40.74074074074074
al-attles,Al Attles,1970-71,1971,2P_pct,0.4074074074074074,25.462962962962962
al-henry,Al Henry,1970-71,1971,2P_pct,0.1666666666666666,1.3888888888888888
al-tucker,Al Tucker,1970-71,1971,2P_pct,0.4521739130434782,65.27777777777777
archie-clark,Archie Clark,1970-71,1971,2P_pct,0.4962518740629685,92.5925925925926
art-harris,Art Harris,1970-71,1971,2P_pct,0.4111570247933884,27.77777777777778
art-williams,Art Williams,1970-71,1971,2P_pct,0.4545454545454545,68.75
bailey-howell,Bailey Howell,1970-71,1971,2P_pct,0.4723032069970845,85.18518518518519
barry-clemens,Barry Clemens,1970-71,1971,2P_pct,0.4695817490494297,82.87037037037037
bernie-williams,Bernie Williams,1970-71,1971,2P_pct,0.3313609467455621,6.944444444444445
bill-bradley,Bill Bradley,1970-71,1971,2P_pct,0.4528508771929824,66.66666666666667
bill-bridges,Bill Bridges,1970-71,1971,2P_pct,0.4580335731414868,74.07407407407408
bill-dinwiddie,Bill Dinwiddie,1970-71,1971,2P_pct,0.375,13.425925925925926
bill-hewitt,Bill Hewitt,1970-71,1971,2P_pct,0.4666666666666667,81.48148148148148
bill-hosket,Bill Hosket,1970-71,1971,2P_pct,0.5222222222222223,95.37037037037037
bill-stricker,Bill Stricker,1970-71,1971,2P_pct,0.6666666666666666,99.07407407407408
bill-turner,Bill Turner,1970-71,1971,2P_pct,0.3170731707317073,6.481481481481482
bill-zopf,Bill Zopf,1970-71,1971,2P_pct,0.362962962962963,10.648148148148149
billy-cunningham,Billy Cunningham,1970-71,1971,2P_pct,0.4621461487820935,77.77777777777777
bingo-smith,Bingo Smith,1970-71,1971,2P_pct,0.4475587703435805,61.574074074074076
bob-arnzen,Bob Arnzen,1970-71,1971,2P_pct,0.4620938628158845,77.31481481481481
bob-boozer,Bob Boozer,1970-71,1971,2P_pct,0.4496124031007752,63.425925925925924
bob-christian,Bob Christian,1970-71,1971,2P_pct,0.4330708661417323,47.22222222222222
bob-dandridge,Bob Dandridge,1970-71,1971,2P_pct,0.5089974293059126,93.98148148148148
bob-greacen,Bob Greacen,1970-71,1971,2P_pct,0.0833333333333333,0.46296296296296297
bob-kauffman,Bob Kauffman,1970-71,1971,2P_pct,0.4705882352941176,83.33333333333333
bob-lanier,Bob Lanier,1970-71,1971,2P_pct,0.4548736462093863,69.44444444444444
bob-love,Bob Love,1970-71,1971,2P_pct,0.4473684210526316,60.648148148148145
bob-portman,Bob Portman,1970-71,1971,2P_pct,0.4575569358178054,72.68518518518519
bob-quick,Bob Quick,1970-71,1971,2P_pct,0.4545454545454545,68.75
bob-riley,Bob Riley,1970-71,1971,2P_pct,0.4444444444444444,57.407407407407405
bob-rule,Bob Rule,1970-71,1971,2P_pct,0.4795918367346938,87.96296296296296
bob-weiss,Bob Weiss,1970-71,1971,2P_pct,0.4218512898330804,37.5
bobby-lewis,Bobby Lewis,1970-71,1971,2P_pct,0.3698347107438016,12.5
bobby-washington,Bobby Washington,1970-71,1971,2P_pct,0.3967741935483871,21.75925925925926
bud-ogden,Bud Ogden,1970-71,1971,2P_pct,0.3636363636363636,11.342592592592593
calvin-murphy,Calvin Murphy,1970-71,1971,2P_pct,0.4577259475218659,73.14814814814815
cazzie-russell,Cazzie Russell,1970-71,1971,2P_pct,0.4285714285714285,42.361111111111114
charlie-paulk,Charlie Paulk,1970-71,1971,2P_pct,0.4301412872841444,43.98148148148148
chet-walker,Chet Walker,1970-71,1971,2P_pct,0.4649499284692417,79.62962962962963
claude-english,Claude English,1970-71,1971,2P_pct,0.2619047619047619,3.240740740740741
clem-haskins,Clem Haskins,1970-71,1971,2P_pct,0.4400939702427565,52.31481481481482
cliff-anderson,Cliff Anderson,1970-71,1971,2P_pct,0.3076923076923077,5.555555555555555
clyde-lee,Clyde Lee,1970-71,1971,2P_pct,0.4532710280373832,67.5925925925926
connie-dierking,Connie Dierking,1970-71,1971,2P_pct,0.3881987577639751,18.98148148148148
connie-hawkins,Connie Hawkins,1970-71,1971,2P_pct,0.4335309060118543,47.68518518518518
cornell-warner,Cornell Warner,1970-71,1971,2P_pct,0.4148936170212766,29.166666666666668
curtis-perry,Curtis Perry,1970-71,1971,2P_pct,0.4375,50.46296296296296
dale-schlueter,Dale Schlueter,1970-71,1971,2P_pct,0.4876660341555977,89.81481481481481
darrall-imhoff,Darrall Imhoff,1970-71,1971,2P_pct,0.4612403100775193,76.38888888888889
dave-bing,Dave Bing,1970-71,1971,2P_pct,0.4672514619883041,81.94444444444444
dave-cowens,Dave Cowens,1970-71,1971,2P_pct,0.4224270353302611,38.888888888888886
dave-debusschere,Dave DeBusschere,1970-71,1971,2P_pct,0.4207562349155269,35.648148148148145
dave-sorenson,Dave Sorenson,1970-71,1971,2P_pct,0.4445843828715365,57.870370370370374
dave-stallworth,Dave Stallworth,1970-71,1971,2P_pct,0.4306569343065693,45.833333333333336
dennis-awtrey,Dennis Awtrey,1970-71,1971,2P_pct,0.4750593824228028,86.11111111111111
dennis-stewart,Dennis Stewart,1970-71,1971,2P_pct,0.25,2.7777777777777777
dick-barnett,Dick Barnett,1970-71,1971,2P_pct,0.4560810810810811,70.83333333333333
dick-cunningham,Dick Cunningham,1970-71,1971,2P_pct,0.4153846153846154,30.555555555555557
dick-garrett,Dick Garrett,1970-71,1971,2P_pct,0.4135254988913525,28.703703703703702
dick-snyder,Dick Snyder,1970-71,1971,2P_pct,0.5308641975308642,95.83333333333333
dick-van-arsdale,Dick Van Arsdale,1970-71,1971,2P_pct,0.4524517087667162,65.74074074074075
don-adams,Don Adams,1970-71,1971,2P_pct,0.4085684430512016,26.38888888888889
don-chaney,Don Chaney,1970-71,1971,2P_pct,0.454308093994778,68.05555555555556
don-kojis,Don Kojis,1970-71,1971,2P_pct,0.4459724950884086,59.72222222222222
don-may,Don May,1970-71,1971,2P_pct,0.4708083832335329,83.79629629629629
don-nelson,Don Nelson,1970-71,1971,2P_pct,0.4676503972758229,82.4074074074074
dorie-murrey,Dorie Murrey,1970-71,1971,2P_pct,0.4382022471910112,51.388888888888886
earl-monroe,Earl Monroe,1970-71,1971,2P_pct,0.4417055296469021,54.629629629629626
earnie-killum,Earnie Killum,1970-71,1971,2P_pct,0.0,0.0
ed-manning,Ed Manning,1970-71,1971,2P_pct,0.4347048300536673,48.611111111111114
eddie-mast,Eddie Mast,1970-71,1971,2P_pct,0.3787878787878788,14.814814814814815
eddie-miles,Eddie Miles,1970-71,1971,2P_pct,0.4263959390862944,40.27777777777778
elgin-baylor,Elgin Baylor,1970-71,1971,2P_pct,0.4210526315789473,36.342592592592595
elvin-hayes,Elvin Hayes,1970-71,1971,2P_pct,0.4279909706546275,41.2037037037037
em-bryant,Em Bryant,1970-71,1971,2P_pct,0.4210526315789473,36.342592592592595
erwin-mueller,Erwin Mueller,1970-71,1971,2P_pct,0.4077669902912621,25.925925925925927
flynn-robinson,Flynn Robinson,1970-71,1971,2P_pct,0.4577723378212974,73.61111111111111
fred-carter,Fred Carter,1970-71,1971,2P_pct,0.4171779141104294,31.01851851851852
fred-foster,Fred Foster,1970-71,1971,2P_pct,0.4021739130434782,23.61111111111111
fred-hetzel,Fred Hetzel,1970-71,1971,2P_pct,0.43359375,48.148148148148145
fred-taylor,Fred Taylor,1970-71,1971,2P_pct,0.3873239436619718,18.51851851851852
freddie-crawford,Freddie Crawford,1970-71,1971,2P_pct,0.3914590747330961,19.444444444444443
gail-goodrich,Gail Goodrich,1970-71,1971,2P_pct,0.4752981260647359,86.57407407407408
gar-heard,Gar Heard,1970-71,1971,2P_pct,0.3809523809523809,15.277777777777779
garfield-smith,Garfield Smith,1970-71,1971,2P_pct,0.3620689655172414,10.185185185185185
gary-freeman,Gary Freeman,1970-71,1971,2P_pct,0.5149253731343284,94.9074074074074
gary-gregor,Gary Gregor,1970-71,1971,2P_pct,0.4299287410926365,43.51851851851852
gary-suiter,Gary Suiter,1970-71,1971,2P_pct,0.3518518518518518,8.796296296296296
gary-zeller,Gary Zeller,1970-71,1971,2P_pct,0.2956521739130435,4.62962962962963
geoff-petrie,Geoff Petrie,1970-71,1971,2P_pct,0.4429378531073446,56.01851851851852
george-johnson,George Johnson,1970-71,1971,2P_pct,0.41,27.314814814814813
george-wilson,George Wilson,1970-71,1971,2P_pct,0.3420074349442379,7.87037037037037
greg-fillmore,Greg Fillmore,1970-71,1971,2P_pct,0.4411764705882353,53.7037037037037
greg-howard,Greg Howard,1970-71,1971,2P_pct,0.3930635838150289,20.833333333333332
greg-hyder,Greg Hyder,1970-71,1971,2P_pct,0.4474327628361858,61.111111111111114
greg-smith,Greg Smith,1970-71,1971,2P_pct,0.5118898623279099,94.44444444444444
gus-johnson,Gus Johnson,1970-71,1971,2P_pct,0.4532110091743119,67.12962962962963
hal-greer,Hal Greer,1970-71,1971,2P_pct,0.4310722100656455,46.2962962962963
hank-finkel,Hank Finkel,1970-71,1971,2P_pct,0.4376278118609407,50.925925925925924
happy-hairston,Happy Hairston,1970-71,1971,2P_pct,0.4655312246553122,80.0925925925926
harvey-marlatt,Harvey Marlatt,1970-71,1971,2P_pct,0.3125,6.018518518518518
herb-white,Herb White,1970-71,1971,2P_pct,0.4047619047619047,25.0
herm-gilliam,Herm Gilliam,1970-71,1971,2P_pct,0.421875,37.96296296296296
howard-komives,Howard Komives,1970-71,1971,2P_pct,0.3846153846153846,16.666666666666668
jack-marin,Jack Marin,1970-71,1971,2P_pct,0.4602941176470588,75.92592592592592
jake-ford,Jake Ford,1970-71,1971,2P_pct,0.36,9.722222222222221
jeff-mullins,Jeff Mullins,1970-71,1971,2P_pct,0.481651376146789,88.42592592592592
jeff-webb,Jeff Webb,1970-71,1971,2P_pct,0.3461538461538461,8.333333333333334
jerry-chambers,Jerry Chambers,1970-71,1971,2P_pct,0.4505703422053232,64.35185185185185
jerry-lucas,Jerry Lucas,1970-71,1971,2P_pct,0.4984,93.05555555555556
jerry-sloan,Jerry Sloan,1970-71,1971,2P_pct,0.4411326378539493,53.24074074074074
jerry-west,Jerry West,1970-71,1971,2P_pct,0.4937083641746854,91.20370370370371
jim-barnes,Jim Barnes,1970-71,1971,2P_pct,0.5357142857142857,97.22222222222223
jim-barnett,Jim Barnett,1970-71,1971,2P_pct,0.4356975837879969,49.074074074074076
jim-davis,Jim Davis,1970-71,1971,2P_pct,0.4791252485089463,87.5
jim-fox,Jim Fox,1970-71,1971,2P_pct,0.4582651391162029,74.53703703703704
jim-king,Jim King,1970-71,1971,2P_pct,0.4385964912280701,51.851851851851855
jim-mcmillian,Jim McMillian,1970-71,1971,2P_pct,0.4594594594594595,75.46296296296296
jim-washington,Jim Washington,1970-71,1971,2P_pct,0.4764776839565742,87.03703703703704
jimmy-collins,Jimmy Collins,1970-71,1971,2P_pct,0.4299065420560747,43.05555555555556
jimmy-walker,Jimmy Walker,1970-71,1971,2P_pct,0.4363030807660283,50.0
jo-jo-white,Jo Jo White,1970-71,1971,2P_pct,0.463855421686747,79.16666666666667
joe-cooke,Joe Cooke,1970-71,1971,2P_pct,0.3929618768328445,20.37037037037037
joe-ellis,Joe Ellis,1970-71,1971,2P_pct,0.3964365256124721,21.296296296296298
joe-thomas,Joe Thomas,1970-71,1971,2P_pct,0.2674418604651162,3.7037037037037037
john-block,John Block,1970-71,1971,2P_pct,0.4195205479452055,33.333333333333336
john-havlicek,John Havlicek,1970-71,1971,2P_pct,0.450050454086781,63.888888888888886
john-hummer,John Hummer,1970-71,1971,2P_pct,0.443717277486911,56.48148148148148
john-johnson,John Johnson,1970-71,1971,2P_pct,0.4215116279069767,37.03703703703704
john-trapp,John Trapp,1970-71,1971,2P_pct,0.4203655352480417,35.18518518518518
john-tresvant,John Tresvant,1970-71,1971,2P_pct,0.463302752293578,78.24074074074075
john-vallely,John Vallely,1970-71,1971,2P_pct,0.3578431372549019,9.25925925925926
john-warren,John Warren,1970-71,1971,2P_pct,0.4226918798665183,39.351851851851855
john-wetzel,John Wetzel,1970-71,1971,2P_pct,0.4305555555555556,45.370370370370374
johnny-baum,Johnny Baum,1970-71,1971,2P_pct,0.4197952218430034,33.7962962962963
johnny-egan,Johnny Egan,1970-71,1971,2P_pct,0.3764044943820224,14.351851851851851
johnny-green,Johnny Green,1970-71,1971,2P_pct,0.5871345029239766,98.61111111111111
jon-mcglocklin,Jon McGlocklin,1970-71,1971,2P_pct,0.5349487418452936,96.29629629629629
kareem-abdul-jabbar,Kareem Abdul-Jabbar,1970-71,1971,2P_pct,0.5767769940314704,98.14814814814815
keith-erickson,Keith Erickson,1970-71,1971,2P_pct,0.4712643678160919,84.25925925925925
kevin-loughery,Kevin Loughery,1970-71,1971,2P_pct,0.4031852472757753,24.074074074074073
lamar-green,Lamar Green,1970-71,1971,2P_pct,0.4525745257452574,66.20370370370371
larry-mikan,Larry Mikan,1970-71,1971,2P_pct,0.3333333333333333,7.407407407407407
larry-siegfried,Larry Siegfried,1970-71,1971,2P_pct,0.3862433862433862,17.59259259259259
lee-winfield,Lee Winfield,1970-71,1971,2P_pct,0.4664804469273743,81.01851851851852
len-chappell,Len Chappell,1970-71,1971,2P_pct,0.4321608040201005,46.75925925925926
lenny-wilkens,Lenny Wilkens,1970-71,1971,2P_pct,0.4186666666666667,32.870370370370374
leroy-ellis,Leroy Ellis,1970-71,1971,2P_pct,0.4429223744292237,55.55555555555556
levi-fontaine,Levi Fontaine,1970-71,1971,2P_pct,0.3655172413793103,12.037037037037036
lou-hudson,Lou Hudson,1970-71,1971,2P_pct,0.4839462930531232,88.88888888888889
lucius-allen,Lucius Allen,1970-71,1971,2P_pct,0.4472361809045226,60.18518518518518
luke-jackson,Luke Jackson,1970-71,1971,2P_pct,0.3761814744801512,13.88888888888889
luther-rackley,Luther Rackley,1970-71,1971,2P_pct,0.4659574468085106,80.55555555555556
marv-winkler,Marv Winkler,1970-71,1971,2P_pct,0.3,5.092592592592593
matt-guokas,Matt Guokas,1970-71,1971,2P_pct,0.492822966507177,90.74074074074075
mccoy-mclemore,McCoy McLemore,1970-71,1971,2P_pct,0.3850063532401525,17.12962962962963
mel-counts,Mel Counts,1970-71,1971,2P_pct,0.4568210262828536,71.75925925925925
mike-davis,Mike Davis,1970-71,1971,2P_pct,0.4095607235142119,26.85185185185185
mike-lynn,Mike Lynn,1970-71,1971,2P_pct,0.2857142857142857,4.166666666666667
mike-price,Mike Price,1970-71,1971,2P_pct,0.3703703703703703,12.962962962962964
mike-riordan,Mike Riordan,1970-71,1971,2P_pct,0.4175257731958763,31.944444444444443
mike-silliman,Mike Silliman,1970-71,1971,2P_pct,0.4556962025316455,70.37037037037037
milt-williams,Milt Williams,1970-71,1971,2P_pct,1.0,100.0
moe-barr,Moe Barr,1970-71,1971,2P_pct,0.4032258064516129,24.537037037037038
nate-bowman,Nate Bowman,1970-71,1971,2P_pct,0.3918918918918919,19.90740740740741
nate-thurmond,Nate Thurmond,1970-71,1971,2P_pct,0.4446823697359029,58.333333333333336
neal-walk,Neal Walk,1970-71,1971,2P_pct,0.4507936507936508,64.81481481481481
nick-jones,Nick Jones,1970-71,1971,2P_pct,0.4302103250478011,44.44444444444444
norm-van-lier,Norm Van Lier,1970-71,1971,2P_pct,0.4200351493848858,34.25925925925926
oscar-robertson,Oscar Robertson,1970-71,1971,2P_pct,0.4962279966471081,92.12962962962963
otto-moore,Otto Moore,1970-71,1971,2P_pct,0.4454022988505747,58.7962962962963
pat-riley,Pat Riley,1970-71,1971,2P_pct,0.4133858267716535,28.24074074074074
paul-long,Paul Long,1970-71,1971,2P_pct,0.475,85.64814814814815
paul-ruffner,Paul Ruffner,1970-71,1971,2P_pct,0.4285714285714285,42.361111111111114
paul-silas,Paul Silas,1970-71,1971,2P_pct,0.4283903675538656,41.666666666666664
pete-cross,Pete Cross,1970-71,1971,2P_pct,0.4422382671480144,55.092592592592595
pete-maravich,Pete Maravich,1970-71,1971,2P_pct,0.4575325480471172,72.22222222222223
phil-jackson,Phil Jackson,1970-71,1971,2P_pct,0.4486692015209125,62.5
ralph-ogden,Ralph Ogden,1970-71,1971,2P_pct,0.2394366197183098,2.314814814814815
rex-morgan,Rex Morgan,1970-71,1971,2P_pct,0.4019607843137255,22.685185185185187
rich-johnson,Rich Johnson,1970-71,1971,2P_pct,0.8,99.53703703703704
rick-adelman,Rick Adelman,1970-71,1971,2P_pct,0.4223463687150838,38.425925925925924
rick-roberson,Rick Roberson,1970-71,1971,2P_pct,0.4152823920265781,30.09259259259259
rod-thorn,Rod Thorn,1970-71,1971,2P_pct,0.471571906354515,84.72222222222223
ron-knight,Ron Knight,1970-71,1971,2P_pct,0.4304347826086956,44.907407407407405
ron-williams,Ron Williams,1970-71,1971,2P_pct,0.436028659160696,49.53703703703704
rudy-tomjanovich,Rudy Tomjanovich,1970-71,1971,2P_pct,0.3826879271070615,15.74074074074074
sam-lacey,Sam Lacey,1970-71,1971,2P_pct,0.4180841539838854,32.407407407407405
shaler-halimon,Shaler Halimon,1970-71,1971,2P_pct,0.384418901660281,16.203703703703702
spencer-haywood,Spencer Haywood,1970-71,1971,2P_pct,0.4490500863557858,62.96296296296296
stan-mckenzie,Stan McKenzie,1970-71,1971,2P_pct,0.4412416851441241,54.166666666666664
steve-kuberski,Steve Kuberski,1970-71,1971,2P_pct,0.4201342281879194,34.72222222222222
steve-mix,Steve Mix,1970-71,1971,2P_pct,0.4457831325301205,59.25925925925926
stu-lantz,Stu Lantz,1970-71,1971,2P_pct,0.4482758620689655,62.03703703703704
terry-dischinger,Terry Dischinger,1970-71,1971,2P_pct,0.5352112676056338,96.75925925925925
terry-driscoll,Terry Driscoll,1970-71,1971,2P_pct,0.4150943396226415,29.62962962962963
tiny-archibald,Tiny Archibald,1970-71,1971,2P_pct,0.4438356164383562,56.94444444444444
toby-kimball,Toby Kimball,1970-71,1971,2P_pct,0.3867595818815331,18.055555555555557
tom-black,Tom Black,1970-71,1971,2P_pct,0.4019933554817276,23.14814814814815
tom-boerwinkle,Tom Boerwinkle,1970-71,1971,2P_pct,0.485054347826087,89.35185185185185
tom-meschery,Tom Meschery,1970-71,1971,2P_pct,0.4634146341463415,78.70370370370371
tom-sanders,Tom Sanders,1970-71,1971,2P_pct,0.3636363636363636,11.342592592592593
tom-van-arsdale,Tom Van Arsdale,1970-71,1971,2P_pct,0.4561510353227771,71.29629629629629
wali-jones,Wali Jones,1970-71,1971,2P_pct,0.4019138755980861,22.22222222222222
walt-bellamy,Walt Bellamy,1970-71,1971,2P_pct,0.4926052332195677,90.27777777777777
walt-frazier,Walt Frazier,1970-71,1971,2P_pct,0.4943052391799544,91.66666666666667
walt-gilmore,Walt Gilmore,1970-71,1971,2P_pct,0.4259259259259259,39.81481481481482
walt-hazzard,Walt Hazzard,1970-71,1971,2P_pct,0.4591474245115453,75.0
walt-wesley,Walt Wesley,1970-71,1971,2P_pct,0.4552780016116035,69.9074074074074
wes-unseld,Wes Unseld,1970-71,1971,2P_pct,0.5011820330969267,93.51851851851852
willie-mccarter,Willie McCarter,1970-71,1971,2P_pct,0.4172297297297297,31.48148148148148
willie-williams,Willie Williams,1970-71,1971,2P_pct,0.238095238095238,1.8518518518518519
willis-reed,Willis Reed,1970-71,1971,2P_pct,0.4616541353383459,76.85185185185185
wilt-chamberlain,Wilt Chamberlain,1970-71,1971,2P_pct,0.5448613376835236,97.68518518518519
zaid-abdul-aziz,Zaid Abdul-Aziz,1970-71,1971,2P_pct,0.440536013400335,52.77777777777778
